passenger_id,terminal_arrival_time,board_time,leave_time,destination_arrival_time,boarded_jeep,terminal
418,23732,29175,29175,34465,0,0
419,23734,29175,29175,34465,0,0
420,23735,29175,29175,34465,0,0
421,23743,29141,29141,34444,1,1
422,23759,29141,29141,34444,1,1
423,23794,29175,29175,34465,0,0
424,23799,29175,29175,34465,0,0
425,23811,29175,29175,34465,0,0
426,23815,29141,29141,34444,1,1
427,23818,29175,29175,34465,0,0
428,23836,29175,29175,34465,0,0
429,23842,29175,29175,34465,0,0
430,23842,29141,29141,34444,1,1
431,23845,29141,29141,34444,1,1
432,23860,33933,33933,37933,2,0
433,23860,29141,29141,34444,1,1
434,23870,33933,33933,37933,2,0
435,23874,29141,29141,34444,1,1
436,23875,29141,29141,34444,1,1
437,23878,29141,29141,34444,1,1
438,23884,29141,29141,34444,1,1
439,23892,33933,33933,37933,2,0
440,23893,29141,29141,34444,1,1
441,23896,33933,33933,37933,2,0
442,23896,29141,29141,34444,1,1
443,23899,33933,33933,37933,2,0
444,23903,29141,29141,34444,1,1
445,23905,33964,33964,37964,3,1
446,23912,33964,33964,37964,3,1
447,23914,33933,33933,37933,2,0
448,23914,33964,33964,37964,3,1
449,23918,33933,33933,37933,2,0
450,23924,33964,33964,37964,3,1
451,23964,33964,33964,37964,3,1
452,23967,33933,33933,37933,2,0
453,23978,33964,33964,37964,3,1
454,23982,33933,33933,37933,2,0
455,23982,33964,33964,37964,3,1
456,23985,33964,33964,37964,3,1
457,23988,33964,33964,37964,3,1
458,23990,33964,33964,37964,3,1
459,23997,33933,33933,37933,2,0
460,23998,33964,33964,37964,3,1
461,24004,33933,33933,37933,2,0
462,24005,33933,33933,37933,2,0
463,24008,33964,33964,37964,3,1
464,24020,33964,33964,37964,3,1
465,24024,33964,33964,37964,3,1
466,24041,33964,33964,37964,3,1
467,24053,33964,33964,37964,3,1
468,24061,33933,33933,37933,2,0
469,24061,33964,33964,37964,3,1
470,24066,33933,33933,37933,2,0
471,24071,33964,33964,37964,3,1
472,24081,33933,33933,37933,2,0
473,24082,33964,33964,37964,3,1
474,24088,33933,33933,37933,2,0
475,24090,33964,33964,37964,3,1
476,24092,34068,34068,38068,5,1
477,24097,33933,33933,37933,2,0
478,24103,33933,33933,37933,2,0
479,24103,34068,34068,38068,5,1
480,24113,33933,33933,37933,2,0
481,24123,33933,33933,37933,2,0
482,24130,34064,34064,38064,4,0
483,24142,34064,34064,38064,4,0
484,24153,34064,34064,38064,4,0
485,24154,34064,34064,38064,4,0
486,24158,34064,34064,38064,4,0
487,24160,34068,34068,38068,5,1
488,24161,34064,34064,38064,4,0
489,24168,34068,34068,38068,5,1
490,24180,34068,34068,38068,5,1
491,24181,34068,34068,38068,5,1
492,24187,34064,34064,38064,4,0
493,24190,34064,34064,38064,4,0
494,24191,34064,34064,38064,4,0
495,24193,34064,34064,38064,4,0
496,24196,34064,34064,38064,4,0
497,24201,34068,34068,38068,5,1
498,24228,34064,34064,38064,4,0
499,24236,34064,34064,38064,4,0
500,24241,34064,34064,38064,4,0
501,24245,34068,34068,38068,5,1
502,24257,34068,34068,38068,5,1
503,24258,34064,34064,38064,4,0
504,24259,34068,34068,38068,5,1
505,24260,34064,34064,38064,4,0
506,24264,34064,34064,38064,4,0
507,24270,34064,34064,38064,4,0
508,24278,34068,34068,38068,5,1
509,24281,34064,34064,38064,4,0
510,24285,34064,34064,38064,4,0
511,24291,34181,34181,38181,6,0
512,24295,34181,34181,38181,6,0
513,24300,34181,34181,38181,6,0
514,24300,34068,34068,38068,5,1
515,24301,34068,34068,38068,5,1
516,24306,34181,34181,38181,6,0
517,24315,34181,34181,38181,6,0
518,24315,34068,34068,38068,5,1
519,24326,34068,34068,38068,5,1
520,24328,34181,34181,38181,6,0
521,24341,34068,34068,38068,5,1
522,24346,34181,34181,38181,6,0
523,24349,34181,34181,38181,6,0
524,24350,34181,34181,38181,6,0
525,24354,34068,34068,38068,5,1
526,24357,34068,34068,38068,5,1
527,24361,34181,34181,38181,6,0
528,24372,34068,34068,38068,5,1
529,24378,34181,34181,38181,6,0
530,24380,34181,34181,38181,6,0
531,24389,34181,34181,38181,6,0
532,24391,34181,34181,38181,6,0
533,24393,34181,34181,38181,6,0
534,24412,34068,34068,38068,5,1
535,24414,34216,34216,38216,7,1
536,24415,34181,34181,38181,6,0
537,24418,34216,34216,38216,7,1
538,24422,34181,34181,38181,6,0
539,24427,34216,34216,38216,7,1
540,24441,34216,34216,38216,7,1
541,24447,34181,34181,38181,6,0
542,24450,34216,34216,38216,7,1
543,24455,34216,34216,38216,7,1
544,24460,34181,34181,38181,6,0
545,24469,34216,34216,38216,7,1
546,24473,34216,34216,38216,7,1
547,24474,34216,34216,38216,7,1
548,24477,34181,34181,38181,6,0
549,24478,34216,34216,38216,7,1
550,24481,34216,34216,38216,7,1
551,24489,34300,34300,38300,8,0
552,24493,34300,34300,38300,8,0
553,24495,34300,34300,38300,8,0
554,24498,34216,34216,38216,7,1
555,24501,34216,34216,38216,7,1
556,24504,34216,34216,38216,7,1
557,24516,34216,34216,38216,7,1
558,24518,34216,34216,38216,7,1
559,24535,34216,34216,38216,7,1
560,24547,34216,34216,38216,7,1
561,24553,34300,34300,38300,8,0
562,24558,34216,34216,38216,7,1
563,24577,34216,34216,38216,7,1
564,24586,34311,34311,38311,9,1
565,24590,34300,34300,38300,8,0
566,24610,34311,34311,38311,9,1
567,24612,34311,34311,38311,9,1
568,24616,34300,34300,38300,8,0
569,24624,34300,34300,38300,8,0
570,24624,34311,34311,38311,9,1
571,24631,34311,34311,38311,9,1
572,24633,34311,34311,38311,9,1
573,24635,34300,34300,38300,8,0
574,24646,34311,34311,38311,9,1
575,24647,34300,34300,38300,8,0
576,24648,34300,34300,38300,8,0
577,24650,34300,34300,38300,8,0
578,24651,34300,34300,38300,8,0
579,24652,34311,34311,38311,9,1
580,24664,34311,34311,38311,9,1
581,24665,34311,34311,38311,9,1
582,24672,34300,34300,38300,8,0
583,24680,34300,34300,38300,8,0
584,24682,34311,34311,38311,9,1
585,24685,34300,34300,38300,8,0
586,24685,34311,34311,38311,9,1
587,24688,34311,34311,38311,9,1
588,24689,34311,34311,38311,9,1
589,24691,34300,34300,38300,8,0
590,24694,34311,34311,38311,9,1
591,24695,34300,34300,38300,8,0
592,24697,34300,34300,38300,8,0
593,24705,34311,34311,38311,9,1
594,24707,34311,34311,38311,9,1
595,24710,34300,34300,38300,8,0
596,24712,34300,34300,38300,8,0
597,24717,34311,34311,38311,9,1
598,24731,34311,34311,38311,9,1
599,24733,34445,34445,38445,1,0
600,24734,34311,34311,38311,9,1
601,24744,34466,34466,38466,0,1
602,24746,34466,34466,38466,0,1
603,24749,34445,34445,38445,1,0
604,24752,34466,34466,38466,0,1
605,24754,34445,34445,38445,1,0
606,24761,34445,34445,38445,1,0
607,24769,34466,34466,38466,0,1
608,24773,34445,34445,38445,1,0
609,24774,34466,34466,38466,0,1
610,24779,34466,34466,38466,0,1
611,24782,34466,34466,38466,0,1
612,24790,34445,34445,38445,1,0
613,24798,34445,34445,38445,1,0
614,24813,34445,34445,38445,1,0
615,24815,34466,34466,38466,0,1
616,24825,34466,34466,38466,0,1
617,24836,34466,34466,38466,0,1
618,24861,34466,34466,38466,0,1
619,24868,34466,34466,38466,0,1
620,24870,34466,34466,38466,0,1
621,24872,34445,34445,38445,1,0
622,24883,34445,34445,38445,1,0
623,24889,34466,34466,38466,0,1
624,24890,34466,34466,38466,0,1
625,24895,34445,34445,38445,1,0
626,24907,34445,34445,38445,1,0
627,24923,34466,34466,38466,0,1
628,24929,34466,34466,38466,0,1
629,24935,34466,34466,38466,0,1
630,24954,34445,34445,38445,1,0
631,24954,34466,34466,38466,0,1
632,24955,34445,34445,38445,1,0
633,24961,34445,34445,38445,1,0
634,24967,34445,34445,38445,1,0
635,24971,34466,34466,38466,0,1
636,24976,37934,37934,41934,2,1
637,24979,37934,37934,41934,2,1
638,24984,34445,34445,38445,1,0
639,25000,37934,37934,41934,2,1
640,25008,34445,34445,38445,1,0
641,25008,37934,37934,41934,2,1
642,25011,34445,34445,38445,1,0
643,25038,34445,34445,38445,1,0
644,25048,37965,37965,41965,3,0
645,25053,37965,37965,41965,3,0
646,25055,37934,37934,41934,2,1
647,25059,37965,37965,41965,3,0
648,25062,37965,37965,41965,3,0
649,25062,37934,37934,41934,2,1
650,25069,37934,37934,41934,2,1
651,25072,37934,37934,41934,2,1
652,25073,37934,37934,41934,2,1
653,25076,37934,37934,41934,2,1
654,25087,37965,37965,41965,3,0
655,25088,37934,37934,41934,2,1
656,25089,37965,37965,41965,3,0
657,25094,37934,37934,41934,2,1
658,25101,37934,37934,41934,2,1
659,25103,37934,37934,41934,2,1
660,25105,37934,37934,41934,2,1
661,25109,37934,37934,41934,2,1
662,25115,37965,37965,41965,3,0
663,25122,37965,37965,41965,3,0
664,25128,37965,37965,41965,3,0
665,25132,37934,37934,41934,2,1
666,25133,37934,37934,41934,2,1
667,25138,37965,37965,41965,3,0
668,25142,37934,37934,41934,2,1
669,25149,37965,37965,41965,3,0
670,25163,37934,37934,41934,2,1
671,25167,38065,38065,42065,4,1
672,25171,37965,37965,41965,3,0
673,25175,38065,38065,42065,4,1
674,25200,37965,37965,41965,3,0
675,25203,37965,37965,41965,3,0
676,25206,37965,37965,41965,3,0
677,25209,38065,38065,42065,4,1
678,25217,38065,38065,42065,4,1
679,25222,37965,37965,41965,3,0
680,25223,38065,38065,42065,4,1
681,25227,38065,38065,42065,4,1
682,25231,37965,37965,41965,3,0
683,25233,38065,38065,42065,4,1
684,25248,37965,37965,41965,3,0
685,25256,38065,38065,42065,4,1
686,25268,37965,37965,41965,3,0
687,25277,37965,37965,41965,3,0
688,25277,38065,38065,42065,4,1
689,25287,38069,38069,42069,5,0
690,25289,38069,38069,42069,5,0
691,25305,38065,38065,42065,4,1
692,25320,38069,38069,42069,5,0
693,25321,38065,38065,42065,4,1
694,25325,38065,38065,42065,4,1
695,25332,38065,38065,42065,4,1
696,25336,38065,38065,42065,4,1
697,25342,38069,38069,42069,5,0
698,25344,38069,38069,42069,5,0
699,25346,38069,38069,42069,5,0
700,25353,38065,38065,42065,4,1
701,25359,38065,38065,42065,4,1
702,25362,38065,38065,42065,4,1
703,25371,38069,38069,42069,5,0
704,25381,38069,38069,42069,5,0
705,25386,38065,38065,42065,4,1
706,25398,38065,38065,42065,4,1
707,25403,38069,38069,42069,5,0
708,25405,38065,38065,42065,4,1
709,25417,38069,38069,42069,5,0
710,25417,38182,38182,42182,6,1
711,25418,38182,38182,42182,6,1
712,25429,38069,38069,42069,5,0
713,25433,38069,38069,42069,5,0
714,25441,38069,38069,42069,5,0
715,25460,38069,38069,42069,5,0
716,25466,38069,38069,42069,5,0
717,25477,38182,38182,42182,6,1
718,25482,38182,38182,42182,6,1
719,25492,38069,38069,42069,5,0
720,25492,38182,38182,42182,6,1
721,25503,38069,38069,42069,5,0
722,25508,38182,38182,42182,6,1
723,25510,38182,38182,42182,6,1
724,25512,38182,38182,42182,6,1
725,25514,38182,38182,42182,6,1
726,25530,38069,38069,42069,5,0
727,25541,38069,38069,42069,5,0
728,25541,38182,38182,42182,6,1
729,25551,38182,38182,42182,6,1
730,25558,38182,38182,42182,6,1
731,25560,38069,38069,42069,5,0
732,25565,38217,38217,42217,7,0
733,25575,38217,38217,42217,7,0
734,25575,38182,38182,42182,6,1
735,25581,38217,38217,42217,7,0
736,25587,38217,38217,42217,7,0
737,25609,38182,38182,42182,6,1
738,25613,38182,38182,42182,6,1
739,25631,38182,38182,42182,6,1
740,25637,38217,38217,42217,7,0
741,25638,38217,38217,42217,7,0
742,25640,38182,38182,42182,6,1
743,25643,38217,38217,42217,7,0
744,25660,38182,38182,42182,6,1
745,25664,38217,38217,42217,7,0
746,25669,38182,38182,42182,6,1
747,25673,38217,38217,42217,7,0
748,25674,38182,38182,42182,6,1
749,25681,38217,38217,42217,7,0
750,25685,38301,38301,42301,8,1
751,25693,38217,38217,42217,7,0
752,25697,38301,38301,42301,8,1
753,25713,38301,38301,42301,8,1
754,25742,38301,38301,42301,8,1
755,25750,38217,38217,42217,7,0
756,25753,38217,38217,42217,7,0
757,25755,38217,38217,42217,7,0
758,25772,38301,38301,42301,8,1
759,25775,38217,38217,42217,7,0
760,25786,38301,38301,42301,8,1
761,25792,38217,38217,42217,7,0
762,25803,38217,38217,42217,7,0
763,25804,38301,38301,42301,8,1
764,25808,38301,38301,42301,8,1
765,25811,38217,38217,42217,7,0
766,25834,38301,38301,42301,8,1
