passenger_id,terminal_arrival_time,board_time,leave_time,destination_arrival_time,boarded_jeep,terminal
505,24169,24169,24237,25570,3,0
506,24176,24176,24237,25570,3,0
507,24178,24178,24237,25570,3,0
508,24182,24182,24231,25564,6,1
509,24184,24184,24231,25564,6,1
510,24185,24185,24231,25564,6,1
511,24191,24191,24237,25570,3,0
512,24192,24192,24231,25564,6,1
513,24199,24199,24237,25570,3,0
514,24210,24210,24231,25564,6,1
515,24222,24222,24231,25564,6,1
516,24231,24231,24231,25564,6,1
517,24232,24232,24237,25570,3,0
518,24234,24234,24398,25731,8,1
519,24236,24236,24237,25570,3,0
520,24237,24237,24237,25570,3,0
521,24238,24238,24398,25731,8,1
522,24246,24246,24528,25861,5,0
523,24266,24266,24398,25731,8,1
524,24268,24268,24398,25731,8,1
525,24281,24281,24528,25861,5,0
526,24288,24288,24398,25731,8,1
527,24294,24294,24398,25731,8,1
528,24297,24297,24398,25731,8,1
529,24302,24302,24528,25861,5,0
530,24312,24312,24528,25861,5,0
531,24314,24314,24398,25731,8,1
532,24322,24322,24398,25731,8,1
533,24323,24323,24528,25861,5,0
534,24323,24323,24398,25731,8,1
535,24325,24325,24528,25861,5,0
536,24332,24332,24398,25731,8,1
537,24333,24333,24398,25731,8,1
538,24336,24336,24398,25731,8,1
539,24338,24338,24528,25861,5,0
540,24345,24345,24398,25731,8,1
541,24347,24347,24528,25861,5,0
542,24348,24348,24398,25731,8,1
543,24361,24361,24528,25861,5,0
544,24365,24365,24398,25731,8,1
545,24385,24385,24528,25861,5,0
546,24385,24385,24398,25731,8,1
547,24392,24392,24398,25731,8,1
548,24395,24395,24398,25731,8,1
549,24398,24398,24398,25731,8,1
550,24410,24410,24705,26038,10,1
551,24413,24413,24528,25861,5,0
552,24418,24418,24705,26038,10,1
553,24456,24456,24528,25861,5,0
554,24467,24467,24705,26038,10,1
555,24469,24469,24528,25861,5,0
556,24472,24472,24528,25861,5,0
557,24479,24479,24528,25861,5,0
558,24513,24513,24528,25861,5,0
559,24514,24514,24705,26038,10,1
560,24515,24515,24528,25861,5,0
561,24515,24515,24705,26038,10,1
562,24518,24518,24705,26038,10,1
563,24526,24526,24528,25861,5,0
564,24527,24527,24528,25861,5,0
565,24528,24528,24528,25861,5,0
566,24530,24530,24705,26038,10,1
567,24532,24532,24705,26038,10,1
568,24534,24534,24705,26038,10,1
569,24548,24548,24705,26038,10,1
570,24550,24550,24705,26038,10,1
571,24552,24552,24760,26093,7,0
572,24564,24564,24705,26038,10,1
573,24572,24572,24760,26093,7,0
574,24589,24589,24760,26093,7,0
575,24591,24591,24705,26038,10,1
576,24597,24597,24760,26093,7,0
577,24598,24598,24760,26093,7,0
578,24609,24609,24760,26093,7,0
579,24625,24625,24760,26093,7,0
580,24629,24629,24705,26038,10,1
581,24637,24637,24705,26038,10,1
582,24647,24647,24705,26038,10,1
583,24652,24652,24760,26093,7,0
584,24658,24658,24705,26038,10,1
585,24668,24668,24760,26093,7,0
586,24673,24673,24760,26093,7,0
587,24680,24680,24705,26038,10,1
588,24683,24683,24760,26093,7,0
589,24690,24690,24705,26038,10,1
590,24695,24695,24760,26093,7,0
591,24705,24705,24705,26038,10,1
592,24709,24709,24760,26093,7,0
593,24724,24724,24760,26093,7,0
594,24746,24746,24760,26093,7,0
595,24749,24749,24760,26093,7,0
596,24749,24749,24926,26259,12,1
597,24750,24750,24926,26259,12,1
598,24752,24752,24760,26093,7,0
599,24753,24753,24760,26093,7,0
600,24756,24756,24926,26259,12,1
601,24759,24759,24760,26093,7,0
602,24760,24760,24760,26093,7,0
603,24765,24765,24967,26300,9,0
604,24770,24770,24926,26259,12,1
605,24774,24774,24926,26259,12,1
606,24776,24776,24967,26300,9,0
607,24780,24780,24967,26300,9,0
608,24785,24785,24926,26259,12,1
609,24787,24787,24967,26300,9,0
610,24808,24808,24926,26259,12,1
611,24813,24813,24967,26300,9,0
612,24816,24816,24926,26259,12,1
613,24824,24824,24926,26259,12,1
614,24826,24826,24926,26259,12,1
615,24828,24828,24926,26259,12,1
616,24842,24842,24967,26300,9,0
617,24846,24846,24926,26259,12,1
618,24849,24849,24926,26259,12,1
619,24852,24852,24967,26300,9,0
620,24854,24854,24967,26300,9,0
621,24855,24855,24967,26300,9,0
622,24865,24865,24967,26300,9,0
623,24867,24867,24967,26300,9,0
624,24869,24869,24926,26259,12,1
625,24883,24883,24967,26300,9,0
626,24884,24884,24926,26259,12,1
627,24893,24893,24967,26300,9,0
628,24896,24896,24967,26300,9,0
629,24902,24902,24967,26300,9,0
630,24905,24905,24926,26259,12,1
631,24906,24906,24967,26300,9,0
632,24911,24911,24926,26259,12,1
633,24917,24917,24926,26259,12,1
634,24922,24922,24926,26259,12,1
635,24926,24926,24926,26259,12,1
636,24943,24943,25113,26446,14,1
637,24946,24946,25113,26446,14,1
638,24951,24951,24967,26300,9,0
639,24957,24957,25113,26446,14,1
640,24960,24960,24967,26300,9,0
641,24964,24964,24967,26300,9,0
642,24967,24967,24967,26300,9,0
643,24971,24971,25200,26533,11,0
644,24971,24971,25113,26446,14,1
645,24980,24980,25113,26446,14,1
646,24983,24983,25200,26533,11,0
647,24986,24986,25113,26446,14,1
648,24987,24987,25113,26446,14,1
649,24989,24989,25200,26533,11,0
650,24989,24989,25113,26446,14,1
651,24997,24997,25113,26446,14,1
652,25001,25001,25113,26446,14,1
653,25002,25002,25113,26446,14,1
654,25009,25009,25200,26533,11,0
655,25015,25015,25113,26446,14,1
656,25016,25016,25113,26446,14,1
657,25019,25019,25200,26533,11,0
658,25035,25035,25113,26446,14,1
659,25038,25038,25113,26446,14,1
660,25039,25039,25200,26533,11,0
661,25051,25051,25200,26533,11,0
662,25054,25054,25200,26533,11,0
663,25060,25060,25113,26446,14,1
664,25063,25063,25200,26533,11,0
665,25083,25083,25113,26446,14,1
666,25086,25086,25113,26446,14,1
667,25098,25098,25113,26446,14,1
668,25105,25105,25200,26533,11,0
669,25111,25111,25200,26533,11,0
670,25113,25113,25113,26446,14,1
671,25118,25118,25319,26652,16,1
672,25120,25120,25200,26533,11,0
673,25131,25131,25200,26533,11,0
674,25136,25136,25200,26533,11,0
675,25140,25140,25319,26652,16,1
676,25145,25145,25200,26533,11,0
677,25145,25145,25319,26652,16,1
678,25152,25152,25200,26533,11,0
679,25162,25162,25319,26652,16,1
680,25164,25164,25200,26533,11,0
681,25169,25169,25319,26652,16,1
682,25172,25172,25319,26652,16,1
683,25174,25174,25200,26533,11,0
684,25180,25180,25200,26533,11,0
685,25188,25188,25319,26652,16,1
686,25193,25193,25319,26652,16,1
687,25200,25200,25200,26533,11,0
688,25204,25204,25319,26652,16,1
689,25206,25206,25384,26717,13,0
690,25212,25212,25319,26652,16,1
691,25217,25217,25384,26717,13,0
692,25224,25224,25319,26652,16,1
693,25225,25225,25319,26652,16,1
694,25226,25226,25319,26652,16,1
695,25227,25227,25384,26717,13,0
696,25228,25228,25384,26717,13,0
697,25229,25229,25319,26652,16,1
698,25231,25231,25319,26652,16,1
699,25234,25234,25384,26717,13,0
700,25234,25234,25319,26652,16,1
701,25235,25235,25384,26717,13,0
702,25239,25239,25384,26717,13,0
703,25245,25245,25319,26652,16,1
704,25262,25262,25384,26717,13,0
705,25273,25273,25384,26717,13,0
706,25274,25274,25384,26717,13,0
707,25287,25287,25319,26652,16,1
708,25289,25289,25384,26717,13,0
709,25301,25301,25319,26652,16,1
710,25311,25311,25384,26717,13,0
711,25313,25313,25384,26717,13,0
712,25316,25316,25384,26717,13,0
713,25319,25319,25319,26652,16,1
714,25322,25322,25535,26868,18,1
715,25325,25325,25535,26868,18,1
716,25328,25328,25384,26717,13,0
717,25343,25343,25384,26717,13,0
718,25347,25347,25535,26868,18,1
719,25350,25350,25535,26868,18,1
720,25359,25359,25384,26717,13,0
721,25374,25374,25384,26717,13,0
722,25379,25379,25535,26868,18,1
723,25382,25382,25384,26717,13,0
724,25384,25384,25384,26717,13,0
725,25389,25389,25569,26902,15,0
726,25392,25392,25569,26902,15,0
727,25399,25399,25569,26902,15,0
728,25400,25400,25535,26868,18,1
729,25405,25405,25569,26902,15,0
730,25407,25407,25535,26868,18,1
731,25408,25408,25535,26868,18,1
732,25409,25409,25569,26902,15,0
733,25413,25413,25535,26868,18,1
734,25417,25417,25535,26868,18,1
735,25419,25419,25535,26868,18,1
736,25427,25427,25535,26868,18,1
737,25437,25437,25569,26902,15,0
738,25441,25441,25569,26902,15,0
739,25445,25445,25569,26902,15,0
740,25448,25448,25535,26868,18,1
741,25454,25454,25569,26902,15,0
742,25455,25455,25569,26902,15,0
743,25456,25456,25569,26902,15,0
744,25462,25462,25569,26902,15,0
745,25466,25466,25535,26868,18,1
746,25471,25471,25535,26868,18,1
747,25472,25472,25569,26902,15,0
748,25482,25482,25535,26868,18,1
749,25489,25489,25535,26868,18,1
750,25491,25491,25569,26902,15,0
751,25491,25491,25535,26868,18,1
752,25501,25501,25569,26902,15,0
753,25507,25507,25569,26902,15,0
754,25514,25514,25535,26868,18,1
755,25534,25534,25569,26902,15,0
756,25535,25535,25535,26868,18,1
757,25538,25538,25892,27225,1,1
758,25544,25544,25569,26902,15,0
759,25545,25545,25569,26902,15,0
760,25569,25569,25569,26902,15,0
761,25578,25578,25829,27162,17,0
762,25579,25579,25892,27225,1,1
763,25594,25594,25892,27225,1,1
764,25598,25598,25892,27225,1,1
765,25601,25601,25829,27162,17,0
766,25607,25607,25829,27162,17,0
